DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt ,FeO_wt,BaO_wt,TiO2_wt ,SrO_wt,Total_wt
Sliwinskietal2019,NelsonMountainTuff,8.206,63.264,4.987,0.185,23.221,0,0.252,  ,0.038,NA,100.153
Sliwinskietal2019,NelsonMountainTuff,8.167,63.774,5.023,0.062,23.201,0,0.268,  ,0.003,NA,100.498
Sliwinskietal2019,NelsonMountainTuff,7.455,61.909,5.952,0.057,24.188,0,0.295,0.408,0,NA,100.264
Sliwinskietal2019,NelsonMountainTuff,6.33,57.879,8.626,0.058,25.879,0,0.43,  ,0.122,NA,99.345
Sliwinskietal2019,NelsonMountainTuff,7.269,61.355,6.016,0.161,23.781,0,0.339,0.444,0,NA,99.365
Sliwinskietal2019,NelsonMountainTuff,7.42,61.802,6.265,0.055,24.376,0,0.267,0.418,0,NA,100.603
Sliwinskietal2019,NelsonMountainTuff,7.406,60.573,6.683,0.062,24.374,0,0.342,  ,0.007,NA,99.447
Sliwinskietal2019,NelsonMountainTuff,8.574,64.645,4.035,0.162,22.637,0,0.161,  ,0.011,NA,100.225
Sliwinskietal2019,NelsonMountainTuff,8.494,64.274,4.693,0.222,23.022,0,0.252,  ,0.005,NA,100.962
Sliwinskietal2019,NelsonMountainTuff,5.9,58.7,9.3,0,26.9,0,0.3,0,0,0.1,101.2
Sliwinskietal2019,NelsonMountainTuff,6.1,59.3,8.6,0.1,26.1,0,0.2,0,0,0.2,100.6
Sliwinskietal2019,NelsonMountainTuff,6.1,59.4,8.7,0.1,26,0,0.3,0,0,0.2,100.8
Sliwinskietal2019,NelsonMountainTuff,6.3,60.3,7.9,0.1,25.6,0,0.3,0,0.1,0.2,100.8
Sliwinskietal2019,NelsonMountainTuff,6.3,60,8,0.1,25.5,0,0.3,0,0,0.2,100.4
Sliwinskietal2019,NelsonMountainTuff,6.3,60,8.4,0,25.7,0,0.3,0.1,0,0,100.8
Sliwinskietal2019,NelsonMountainTuff,6.5,60.9,7.8,0.1,25.6,0,0.2,0.1,0,0.1,101.3
Sliwinskietal2019,NelsonMountainTuff,6.5,60.7,7.9,0.1,25.4,0,0.1,0,0,0.1,100.8
Sliwinskietal2019,NelsonMountainTuff,6.6,61,7.1,0.1,25.1,0,0.3,0.2,0,0.1,100.5
Sliwinskietal2019,NelsonMountainTuff,6.6,61,7.6,0.1,25.1,0,0.2,0.1,0,0,100.7
Sliwinskietal2019,NelsonMountainTuff,6.6,61.2,7.7,0.1,25.3,0,0.5,0,0.1,0.2,101.7
Sliwinskietal2019,NelsonMountainTuff,6.7,61.7,7.1,0,24.8,0,0.3,0.2,0,0.1,101
Sliwinskietal2019,NelsonMountainTuff,6.7,61,7.3,0.1,25.1,0,0.3,0,0,0.1,100.6
Sliwinskietal2019,NelsonMountainTuff,6.8,61.8,6.4,0.1,24.6,0,0.2,0,0,0.6,100.5
Sliwinskietal2019,NelsonMountainTuff,6.8,61.6,6.9,0,24.7,0,0.1,0,0,0.1,100.2
Sliwinskietal2019,NelsonMountainTuff,6.8,62.1,6.9,0,25,0,0.3,0.1,0.1,0,101.3
Sliwinskietal2019,NelsonMountainTuff,6.8,61.5,7.1,0.1,24.9,0,0.2,0.1,0,0,100.7
Sliwinskietal2019,NelsonMountainTuff,6.8,61.7,7.1,0.1,25,0,0.2,0,0,0,100.9
Sliwinskietal2019,NelsonMountainTuff,6.9,62.6,7,0.1,25.1,0,0.3,0,0.1,0,102.1
Sliwinskietal2019,NelsonMountainTuff,6.1,59.4,8.5,0.1,26.1,0,0.2,0.1,0,0.1,100.6
Sliwinskietal2019,NelsonMountainTuff,6.2,59.9,8.3,0.1,26,0,0.2,0.1,0,0.1,100.9
Sliwinskietal2019,NelsonMountainTuff,6.2,59.6,8.5,0,26.1,0,0.3,0.2,0,0.2,101.1
Sliwinskietal2019,NelsonMountainTuff,6.2,59.5,8.5,0.1,26.3,0,0.3,0,0.1,0.7,101.7
Sliwinskietal2019,NelsonMountainTuff,6.3,59.5,8.2,0,25.6,0,0.3,0,0,0.3,100.2
Sliwinskietal2019,NelsonMountainTuff,6.4,60.7,7.6,0.1,25.2,0,0.3,0,0.1,0.1,100.5
Sliwinskietal2019,NelsonMountainTuff,6.5,60.7,7.7,0,25.4,0,0.3,0.1,0,0.1,100.8
Sliwinskietal2019,NelsonMountainTuff,6.5,60,8.2,0,25.8,0,0.3,0.1,0,0,100.9
Sliwinskietal2019,NelsonMountainTuff,6.6,60.4,7.5,0.1,25.1,0,0.2,0.1,0,0.3,100.3
Sliwinskietal2019,NelsonMountainTuff,6.6,61.2,7.6,0.1,25.6,0,0.2,0.1,0,0.2,101.6
Sliwinskietal2019,NelsonMountainTuff,6.7,61.4,7,0.1,25,0,0.3,0.2,0,0.2,100.9
Sliwinskietal2019,NelsonMountainTuff,6.8,61.2,7.4,0.1,25,0,0.3,0,0,0.2,101
Sliwinskietal2019,NelsonMountainTuff,6.9,61.3,6.8,0,24.8,0,0.3,0.2,0,0.2,100.5
Sliwinskietal2019,NelsonMountainTuff,7.5,64.1,5.4,0.1,23.8,0,0.2,0,0,0.1,101.2
Sliwinskietal2019,NelsonMountainTuff,4.4,54.1,11.8,0,28.2,0,0.3,0,0.1,0.2,99.1
Sliwinskietal2019,NelsonMountainTuff,5.1,55.5,10.6,0.1,27.4,0,0.6,0,0.1,0.3,99.7
Sliwinskietal2019,NelsonMountainTuff,5.7,57.7,9,0,26.2,0,0.3,0.2,0,0.3,99.4
Sliwinskietal2019,NelsonMountainTuff,5.7,58.1,9.2,0.1,26.5,0,0.4,0.1,0.1,0.2,100.4
Sliwinskietal2019,NelsonMountainTuff,5.9,58.8,9,0.1,26.1,0,0.4,0.1,0,0,100.4
Sliwinskietal2019,NelsonMountainTuff,6.4,59.6,7.4,0.1,24.7,0,0.3,0.1,0,0.2,98.8
Sliwinskietal2019,NelsonMountainTuff,6.7,61.1,6.8,0.2,24.6,0,0.5,0.1,0.1,0.1,100.2
Sliwinskietal2019,NelsonMountainTuff,6.7,60.9,7.1,0.1,24.8,0,0.3,0.1,0,0.1,100.1
Sliwinskietal2019,NelsonMountainTuff,6.8,61.9,6.6,0,24.4,0,0.2,0,0.1,0.8,100.8
Sliwinskietal2019,NelsonMountainTuff,6.9,61.3,6.4,0.1,24.3,0,0.3,0.2,0,0.1,99.6
Sliwinskietal2019,NelsonMountainTuff,7.2,62.1,5.2,1.2,22.5,0,0.3,0,0,0.1,98.6
Sliwinskietal2019,NelsonMountainTuff,7.4,62.4,4.8,0.1,22.9,0,0.2,0.2,0,0,98
Sliwinskietal2019,NelsonMountainTuff,7.6,63.9,5.1,0.1,23.3,0,0.2,0.1,0,0.1,100.4
Sliwinskietal2019,NelsonMountainTuff,7.7,64.4,4.6,0.1,22.9,0,0.2,0.1,0,0,100
Sliwinskietal2019,NelsonMountainTuff,7.7,63.3,4.7,1,22.3,0,0.3,0,0.1,0,99.4
Sliwinskietal2019,NelsonMountainTuff,7.8,62.8,4.6,1,22.3,0,0.1,0,0,0,98.6
Sliwinskietal2019,NelsonMountainTuff,5.7,57.3,9.2,0.5,26.5,0,1.1,0,0.1,0,100.8
Sliwinskietal2019,NelsonMountainTuff,6.1,58.6,8.2,0,25.4,0,0.2,0.1,0,0.1,98.7
Sliwinskietal2019,NelsonMountainTuff,6.1,57,8.4,0.7,25,0,1,0,0,0.7,98.9
Sliwinskietal2019,NelsonMountainTuff,6.2,58.8,7.7,0.7,24.7,0.2,0,0,0,0.4,99.1
Sliwinskietal2019,NelsonMountainTuff,6.2,58.9,8.1,0,25.2,0,0.2,0,0,0.1,98.7
Sliwinskietal2019,NelsonMountainTuff,6.2,58.3,8.2,0.1,25.1,0,0.3,0.1,0,0.2,98.6
Sliwinskietal2019,NelsonMountainTuff,6.3,57.9,7.8,0.7,25.3,0,0.6,0.4,0,0.6,99.9
Sliwinskietal2019,NelsonMountainTuff,6.3,57.2,8.3,0.5,25.2,0.1,0.9,0,0,1.3,99.9
Sliwinskietal2019,NelsonMountainTuff,6.4,60.2,7.2,0,24.6,0,0.2,0,0,0.1,98.7
Sliwinskietal2019,NelsonMountainTuff,6.5,58.6,6.8,1,24.1,0,0.1,0,0,0.5,98
Sliwinskietal2019,NelsonMountainTuff,6.5,60,7.1,0,24.5,0,0.2,0.1,0,0.1,98.5
Sliwinskietal2019,NelsonMountainTuff,6.6,59.6,6.8,0.1,24.3,0,0.3,0.1,0,0.2,98
Sliwinskietal2019,NelsonMountainTuff,6.6,60.7,7.3,0,24.6,0,0.3,0,0,0,99.5
Sliwinskietal2019,NelsonMountainTuff,6.6,57.7,7.6,0.6,25.1,0.2,0.3,0,0,0.8,98.9
Sliwinskietal2019,NelsonMountainTuff,6.9,60.5,6.8,0.8,24.1,0,0.7,0.1,0.1,0.3,100.5
Sliwinskietal2019,NelsonMountainTuff,7,60.8,5.9,1,23.6,0.2,0.3,0.6,0,0,99.4
Sliwinskietal2019,NelsonMountainTuff,5.6,57.2,9.1,0,26,0,0.4,0.1,0.1,0,98.6
Sliwinskietal2019,NelsonMountainTuff,5.9,58.5,8.3,0,25.4,0,0.3,0.1,0,0.1,98.6
Sliwinskietal2019,NelsonMountainTuff,6,58.3,8.3,0.2,25.2,0,0.3,0,0,0.1,98.4
Sliwinskietal2019,NelsonMountainTuff,6,58.5,8.4,0.1,25.6,0,0.3,0.1,0,0.8,99.8
Sliwinskietal2019,NelsonMountainTuff,6.1,58.7,8.3,0,25.5,0,0.4,0,0.1,0.2,99.3
Sliwinskietal2019,NelsonMountainTuff,6.2,60.1,8.3,0.1,25.8,0,0.3,0,0,0.2,101
Sliwinskietal2019,NelsonMountainTuff,6.3,59.7,8,0.1,25,0,0.2,0,0.1,0,99.4
Sliwinskietal2019,NelsonMountainTuff,6.5,60.3,7.2,0.1,24.9,0,0.2,0,0.1,0.3,99.6
Sliwinskietal2019,NelsonMountainTuff,6.8,62.7,6.9,0,24.9,0,0.3,0.1,0,0.1,101.8
Sliwinskietal2019,NelsonMountainTuff,7.5,63.9,4.8,0.1,23.2,0,0.2,0.2,0,0.2,100.1
Sliwinskietal2019,NelsonMountainTuff,6.3,59.9,8.1,0,25.9,0,0.3,0,0,0.1,100.6
Sliwinskietal2019,NelsonMountainTuff,6.3,60.5,8.2,0.1,25.9,0,0.3,0.1,0,0,101.4
Sliwinskietal2019,NelsonMountainTuff,6.4,60.2,8,0.1,25.7,0,0.3,0.1,0,0.2,101
Sliwinskietal2019,NelsonMountainTuff,6.5,60.2,7.9,0,25.4,0,0.2,0.1,0,0.3,100.6
Sliwinskietal2019,NelsonMountainTuff,6.6,61,7.3,0.1,25.2,0,0.4,0.1,0,0.8,101.5
Sliwinskietal2019,NelsonMountainTuff,6.6,60.8,7.5,0.1,25.1,0,0.2,0,0.1,0.2,100.6
Sliwinskietal2019,NelsonMountainTuff,6.7,61.5,7.2,0.1,25,0,0.2,0.1,0,0.2,101
Sliwinskietal2019,NelsonMountainTuff,6.8,62,7,0.1,25,0,0.2,0.2,0,0.1,101.4
Sliwinskietal2019,NelsonMountainTuff,7.7,64.5,5.1,0.1,23.6,0,0.2,0.1,0,0,101.3
Sliwinskietal2019,NelsonMountainTuff,7.8,64.8,4.8,0,23.6,0,0.2,0.1,0,0,101.3
Sliwinskietal2019,NelsonMountainTuff,4.9,56,11,0,28.1,0,0.4,0,0.1,0.7,101.2
Sliwinskietal2019,NelsonMountainTuff,5.7,58.8,9.3,0.1,26.7,0,0.4,0.1,0.1,0.1,101.3
Sliwinskietal2019,NelsonMountainTuff,5.9,58.4,8.9,0,26.1,0,0.4,0.3,0,0,100
Sliwinskietal2019,NelsonMountainTuff,6,58.7,8.8,0,26.2,0,0.4,0,0,0.2,100.3
Sliwinskietal2019,NelsonMountainTuff,6.5,60.7,7.4,0.1,25.2,0,0.2,0.1,0.1,0.3,100.6
Sliwinskietal2019,NelsonMountainTuff,6.6,60.9,7.4,0,25.2,0,0.3,0.1,0,0.2,100.7
Sliwinskietal2019,NelsonMountainTuff,6.6,60.8,7.5,0,25.6,0,0.3,0.1,0.1,0.3,101.3
Sliwinskietal2019,NelsonMountainTuff,6.6,61.4,7.5,0.1,25.3,0,0.3,0,0,0.1,101.3
Sliwinskietal2019,NelsonMountainTuff,6.7,60.2,7.7,0,25.1,0,0.3,0,0.1,0.2,100.4
Sliwinskietal2019,NelsonMountainTuff,6.8,61.9,6.9,0.1,24.9,0,0.3,0.1,0,0.1,101.1
Sliwinskietal2019,NelsonMountainTuff,7,62.5,6.3,0.1,24.4,0,0.3,0.1,0.1,0.1,100.9
Sliwinskietal2019,NelsonMountainTuff,7,61.9,6.7,0,24.8,0,0.3,0,0.1,0.1,100.9
Sliwinskietal2019,NelsonMountainTuff,7.1,62.7,6.5,0.1,24.7,0,0.3,0.2,0,0,101.6
Sliwinskietal2019,NelsonMountainTuff,7.1,61.9,6.5,0.1,24.5,0,0.3,0.1,0.1,0.2,100.8
Sliwinskietal2019,NelsonMountainTuff,7.3,63.3,5.4,0.2,23.8,0,0.3,0.1,0,0,100.4
Sliwinskietal2019,NelsonMountainTuff,8.3,65.8,4.2,1.2,22.3,0,0.3,0,0,0.2,102.3
Sliwinskietal2019,RatCreekTuff,8.4,64.3,4.3,0,22.7,0,0.2,NA,0,NA,99.9
Sliwinskietal2019,RatCreekTuff,7.9,61.7,5.7,0.1,23.6,0,0.3,NA,0.1,NA,99.4
Sliwinskietal2019,RatCreekTuff,8.2,63.6,4.5,0.1,23,0,0.2,NA,0.1,NA,99.7
Sliwinskietal2019,RatCreekTuff,8.2,63.4,4.7,0.2,23.1,0,0.2,NA,0.1,NA,99.9
Sliwinskietal2019,RatCreekTuff,6.7,58,8.2,0,25.3,0,0.4,NA,0.1,NA,98.7
Sliwinskietal2019,RatCreekTuff,5.1,54.4,11,0.1,27.5,0,0.4,NA,0.1,NA,98.6
Sliwinskietal2019,RatCreekTuff,7.9,62,5.2,0.2,23.1,0,0.3,NA,0.1,NA,98.8
Sliwinskietal2019,RatCreekTuff,8.4,63.4,4.3,0.1,22.4,0,0.2,NA,0.1,NA,98.9
Sliwinskietal2019,RatCreekTuff,7.8,62,5.6,0.1,23.6,0,0.2,NA,0,NA,99.3
Sliwinskietal2019,RatCreekTuff,7.3,60.4,6.6,0,24.3,0,0.4,NA,0,NA,99.1
Sliwinskietal2019,RatCreekTuff,8.5,63.9,4.5,0.1,22.9,0,0.3,NA,0,NA,100.2
Sliwinskietal2019,RatCreekTuff,8.5,64,4.3,0.1,22.6,0,0.2,NA,0.1,NA,99.8
Sliwinskietal2019,RatCreekTuff,7.5,60.9,6.2,0.2,24.3,0,0.3,NA,0.1,NA,99.5
Sliwinskietal2019,RatCreekTuff,7.8,61.7,5.7,0.3,23.8,0,0.3,NA,0,NA,99.6
Sliwinskietal2019,RatCreekTuff,7,59.2,7.5,0.1,24.8,0,0.2,NA,0,NA,98.9
Sliwinskietal2019,RatCreekTuff,8.2,62.1,5.1,0.2,23,0,0.3,NA,0.1,NA,99.1
Sliwinskietal2019,RatCreekTuff,7.8,61.9,5.6,0,23.5,0,0.3,NA,0,NA,99.2
Sliwinskietal2019,RatCreekTuff,8.8,65.3,4.2,0.1,22.8,0,0.2,NA,0.1,NA,101.6
Sliwinskietal2019,RatCreekTuff,8.2,63.4,4.5,0.2,22.7,0,0.2,NA,0,NA,99.3
Sliwinskietal2019,RatCreekTuff,8,61.9,5.6,0.1,23.3,0,0.3,NA,0,NA,99.2
Sliwinskietal2019,RatCreekTuff,7.4,60.5,6.5,0,24.3,0,0.3,NA,0,NA,99
Sliwinskietal2019,RatCreekTuff,7.7,61.4,6,0.1,23.9,0,0.2,NA,0.1,NA,99.4
Sliwinskietal2019,RatCreekTuff,8.4,63.2,4.4,0.1,22.6,0,0.2,NA,0,NA,98.9
Sliwinskietal2019,RatCreekTuff,7.6,62.2,5.1,0.8,23.2,0,0.2,NA,0.1,NA,99.2
Sliwinskietal2019,RatCreekTuff,7.6,62.3,4.9,0.9,22.9,0,0.3,NA,0.1,NA,99
Sliwinskietal2019,RatCreekTuff,7.8,63.3,4.2,1.3,22.4,0,0.2,NA,0.3,NA,99.5
Sliwinskietal2019,RatCreekTuff,7.5,61.9,5.3,0.8,22.9,0,0.2,NA,0.1,NA,98.8
Sliwinskietal2019,RatCreekTuff,7.8,62.9,4.8,1,22.8,0,0.2,NA,0.1,NA,99.7
Sliwinskietal2019,RatCreekTuff,7.1,61.8,5.4,1.2,23.2,0,0.3,NA,0.1,NA,99.1
Sliwinskietal2019,RatCreekTuff,7.6,61.8,5.1,0.9,22.8,0.1,0.2,NA,0.1,NA,98.6
Sliwinskietal2019,RatCreekTuff,7.3,61.4,6,0.7,23.8,0,0.3,NA,0.1,NA,99.6
Sliwinskietal2019,RatCreekTuff,7.7,62.4,4.6,1.1,22.4,0,0.3,NA,0.2,NA,98.7
Sliwinskietal2019,RatCreekTuff,8,63.5,4.3,1.3,22.1,0,0.3,NA,0,NA,99.6
Sliwinskietal2019,RatCreekTuff,6.8,60.8,6.3,0.1,24.1,0,0.2,NA,0.2,NA,98.5
Sliwinskietal2019,RatCreekTuff,7.5,63.2,5.2,0.1,23.5,0,0.3,NA,0.1,NA,100
Sliwinskietal2019,RatCreekTuff,7.6,62.2,4.5,1,22,0,0.2,NA,0.1,NA,97.6
Sliwinskietal2019,RatCreekTuff,7.5,63.1,4.9,0,23.3,0,0.3,NA,0.1,NA,99.2
Sliwinskietal2019,RatCreekTuff,7.3,61.4,5.5,0.9,23.1,0,0.2,NA,0.1,NA,98.5
Sliwinskietal2019,RatCreekTuff,6.6,59.2,7.3,0.7,24.6,0,0.3,NA,0.1,NA,98.9
Sliwinskietal2019,RatCreekTuff,7.5,62.4,4.9,1,22.9,0,0.3,NA,0.1,NA,99.1
Sliwinskietal2019,RatCreekTuff,6.2,58.5,7.9,0.7,25.4,0.1,0.4,NA,0.1,NA,99.3
Sliwinskietal2019,RatCreekTuff,6,57.8,8.5,0.5,25.8,0.1,0.4,NA,0.1,NA,99.2
Sliwinskietal2019,RatCreekTuff,4.9,54.8,10.7,0.3,27.5,0.1,0.3,NA,0,NA,98.6
Sliwinskietal2019,RatCreekTuff,6.9,60.8,6.3,1,23.7,0,0.4,NA,0,NA,99.1
Sliwinskietal2019,RatCreekTuff,8.1,64.2,4,1.2,22,0,0.3,NA,0.1,NA,99.9
Sliwinskietal2019,RatCreekTuff,6.4,58.9,7.6,0.7,24.8,0.1,0.2,NA,0,NA,98.7
Sliwinskietal2019,RatCreekTuff,7.6,61.9,4.6,1.1,22.3,0,0.2,NA,0.1,NA,97.9
Sliwinskietal2019,RatCreekTuff,6,57.8,9,0.5,26,0,0.3,NA,0.1,NA,99.8
Sliwinskietal2019,RatCreekTuff,6.1,58.4,8.6,0.5,26.1,0.1,0.3,NA,0.1,NA,100.2
Sliwinskietal2019,RatCreekTuff,6.3,58.2,8.3,0.6,25.7,0,0.4,NA,0.1,NA,99.6
Sliwinskietal2019,RatCreekTuff,6.3,58.4,8,0.6,25.2,0,0.3,NA,0.1,NA,98.9
Sliwinskietal2019,RatCreekTuff,6.5,59,7.3,0.8,24.6,0,0.3,NA,0.1,NA,98.6
Sliwinskietal2019,RatCreekTuff,6,57.9,8.8,0.5,25.9,0,0.2,NA,0.1,NA,99.5
Sliwinskietal2019,RatCreekTuff,6.2,58.6,8.2,0.6,25.6,0,0.5,NA,0.1,NA,99.8
Sliwinskietal2019,RatCreekTuff,6.1,57.7,8.5,0.5,25.7,0.1,0.4,NA,0.1,NA,99.2
Sliwinskietal2019,RatCreekTuff,5.7,57.1,9,0.5,26,0.1,0.4,NA,0,NA,98.8
Sliwinskietal2019,RatCreekTuff,6.5,59.2,7.4,0.9,24.8,0.1,0.3,NA,0.1,NA,99.5
Sliwinskietal2019,RatCreekTuff,5.5,56.7,9.5,0.6,26.5,0.1,0.4,NA,0,NA,99.4
Sliwinskietal2019,RatCreekTuff,6.8,60.4,6.7,0.8,24,0,0.3,NA,0.1,NA,99.1
Sliwinskietal2019,RatCreekTuff,7.4,61.8,5.3,0.9,23.1,0,0.2,NA,0,NA,98.9
Sliwinskietal2019,RatCreekTuff,5.4,56.1,9.9,0.4,26.7,0,0.3,NA,0,NA,98.9
Sliwinskietal2019,RatCreekTuff,6.8,60.2,6.5,0.9,23.7,0,0.3,NA,0.1,NA,98.7
Sliwinskietal2019,RatCreekTuff,7.9,63.8,4.2,1.3,22.3,0,0.2,NA,0,NA,99.7
Sliwinskietal2019,RatCreekTuff,6.4,59.5,7.1,0.8,24.6,0,0.3,NA,0.2,NA,99.1
Sliwinskietal2019,RatCreekTuff,7.8,63.3,4.2,1.4,22.1,0,0.1,NA,0.1,NA,99
Sliwinskietal2019,RatCreekTuff,7.8,62.7,4.8,1.1,22.7,0.1,0.3,NA,0.2,NA,99.7
Sliwinskietal2019,RatCreekTuff,5.9,58,8.5,0.5,25.6,0.1,0.5,NA,0,NA,99.2
Sliwinskietal2019,RatCreekTuff,7.6,61.8,5,1.1,22.9,0.1,0.2,NA,0.1,NA,98.9
Sliwinskietal2019,RatCreekTuff,6.8,60.9,6.3,0.1,24.3,0,0.3,NA,0.1,NA,98.9
Sliwinskietal2019,RatCreekTuff,5.8,57.4,8.8,0.1,25.7,0,0.5,NA,0,NA,98.3
Sliwinskietal2019,RatCreekTuff,6.7,59.6,6,1,23.2,0,0.3,NA,0.3,NA,97.2
Sliwinskietal2019,RatCreekTuff,6.4,59.5,7.4,0,24.7,0,0.3,NA,0.1,NA,98.4
Sliwinskietal2019,RatCreekTuff,6.4,59.8,6.8,0,24.4,0,0.2,NA,0.1,NA,97.8
Sliwinskietal2019,RatCreekTuff,6.1,58.1,8.1,0.1,25.5,0,0.5,NA,0.1,NA,98.5
Sliwinskietal2019,RatCreekTuff,5.5,56.4,9.3,0,26.5,0,0.5,NA,0.1,NA,98.3
Sliwinskietal2019,RatCreekTuff,5.6,56.6,9.2,0,26.3,0,0.5,NA,0,NA,98.2
Sliwinskietal2019,RatCreekTuff,6.2,58.7,7.8,0.1,25.2,0,0.4,NA,0.1,NA,98.5
Sliwinskietal2019,RatCreekTuff,5.3,55.9,9.8,0,26.8,0,0.6,NA,0,NA,98.4
Sliwinskietal2019,RatCreekTuff,4.9,55.3,10.7,0,27.4,0,0.5,NA,0.1,NA,98.9
Sliwinskietal2019,RatCreekTuff,6.1,58.3,8.1,0.1,25.4,0,0.3,NA,0.1,NA,98.5
Sliwinskietal2019,RatCreekTuff,5.8,57.3,8.6,0,25.7,0,0.4,NA,0.1,NA,97.9
Sliwinskietal2019,RatCreekTuff,6.7,60.8,6.4,0.1,24.1,0,0.4,NA,0.1,NA,98.6
Sliwinskietal2019,RatCreekTuff,6,58.2,8.5,0,25.7,0,0.4,NA,0,NA,98.8
Sliwinskietal2019,RatCreekTuff,5.6,57.3,9.1,0,26.2,0,0.5,NA,0.1,NA,98.8
Sliwinskietal2019,RatCreekTuff,6.9,61.4,5.9,0.1,24,0,0.2,NA,0.1,NA,98.6
Sliwinskietal2019,RatCreekTuff,6.3,59.5,7.4,0,24.8,0,0.3,NA,0.1,NA,98.4
Sliwinskietal2019,RatCreekTuff,5.5,56.7,9.4,0,26.8,0,0.5,NA,0.1,NA,99
Sliwinskietal2019,RatCreekTuff,6.1,58.8,8.1,0.1,25.5,0,0.3,NA,0.1,NA,99
Sliwinskietal2019,RatCreekTuff,8,63.5,4,1.2,21.8,0,0.1,NA,0.1,NA,98.7
Sliwinskietal2019,RatCreekTuff,8.1,63.2,4,1.2,21.8,0,0.1,NA,0,NA,98.4
Sliwinskietal2019,RatCreekTuff,7.8,61.9,5.4,0.9,22.9,0.1,0.2,NA,0.1,NA,99.3
Sliwinskietal2019,RatCreekTuff,7.8,62.7,4.7,1.1,22.7,0.1,0.1,NA,0,NA,99.3
Sliwinskietal2019,RatCreekTuff,7.7,61.9,5,0.9,22.7,0,0.3,NA,0,NA,98.6
Sliwinskietal2019,RatCreekTuff,7.6,62.7,4.4,1.2,22.2,0,0.2,NA,0.1,NA,98.4
Sliwinskietal2019,RatCreekTuff,7.7,63.3,4.2,1.2,22,0,0.2,NA,0,NA,98.6
Sliwinskietal2019,RatCreekTuff,7.8,62.9,4.6,1.1,22.5,0,0.3,NA,0.1,NA,99.4
Sliwinskietal2019,RatCreekTuff,7.8,62.9,4.3,1.1,22,0,0.3,NA,0,NA,98.4
Sliwinskietal2019,RatCreekTuff,6.6,59.3,8.5,0.1,25.9,0,0.2,NA,0,NA,100.6
Sliwinskietal2019,RatCreekTuff,6.2,57.9,9.4,0.1,26.1,0,0.2,NA,0.1,NA,100.1
Sliwinskietal2019,RatCreekTuff,7.1,60.7,7.4,0.1,24.8,0,0.2,NA,0.1,NA,100.5
Sliwinskietal2019,RatCreekTuff,7.1,60.6,7.4,0.2,24.9,0,0.3,NA,0,NA,100.5
Sliwinskietal2019,RatCreekTuff,6.6,59.5,8.2,0.2,25.4,0,0.3,NA,0.1,NA,100.3
Sliwinskietal2019,RatCreekTuff,8.7,64.9,4.3,0,22.8,0,0.2,NA,0.1,NA,101
Sliwinskietal2019,RatCreekTuff,6.5,58.7,8.4,0.2,25.5,0,0.3,NA,0,NA,99.6
Sliwinskietal2019,RatCreekTuff,7.4,61.8,6.6,0.1,24.3,0,0.2,NA,0,NA,100.4
Sliwinskietal2019,RatCreekTuff,6.7,59.6,8.4,0.1,25.7,0,0.3,NA,0,NA,100.8
Sliwinskietal2019,RatCreekTuff,6.9,60.3,7.8,0.2,25,0,0.2,NA,0.1,NA,100.5
Sliwinskietal2019,RatCreekTuff,6.8,60.1,7.9,0.1,25.3,0,0.2,NA,0.1,NA,100.5
Sliwinskietal2019,RatCreekTuff,7.2,61.1,7.1,0.1,24.7,0,0.4,NA,0,NA,100.6
Sliwinskietal2019,RatCreekTuff,7,60.6,7.5,0.1,24.7,0,0.3,NA,0,NA,100.3
Sliwinskietal2019,RatCreekTuff,6.8,59.8,8.1,0.2,25.5,0,0.5,NA,0.1,NA,101
Sliwinskietal2019,RatCreekTuff,6.8,59.6,8.2,0.2,25.4,0,0.2,NA,0.1,NA,100.5
Sliwinskietal2019,RatCreekTuff,7.2,61.5,7.2,0.2,25,0,0.3,NA,0,NA,101.4
Sliwinskietal2019,RatCreekTuff,6.5,58.8,8.7,0.1,25.8,0,0.3,NA,0,NA,100.2
Sliwinskietal2019,RatCreekTuff,6,57.5,9.7,0.2,26.5,0,0.3,NA,0.1,NA,100.3
Sliwinskietal2019,RatCreekTuff,7.3,61,7.2,0.1,24.4,0,0.3,NA,0.1,NA,100.4
Sliwinskietal2019,RatCreekTuff,7,60.6,7.3,0.2,24.6,0,0.2,NA,0,NA,99.9
Sliwinskietal2019,RatCreekTuff,7.1,60.5,7.5,0.2,25,0,0.3,NA,0,NA,100.6
Sliwinskietal2019,RatCreekTuff,6.6,59.6,8.3,0.1,25.6,0,0.3,NA,0.1,NA,100.7
Sliwinskietal2019,RatCreekTuff,6.3,58.6,9.1,0,26.2,0,0.2,NA,0.1,NA,100.5
Webber1988Thesis,BlueCreekTuff,7.45,61.6,6.58,1.04,25.4,NA,0.34,0.14,NA,NA,102.56
Webber1988Thesis,BlueCreekTuff,3.94,51.17,13.28,0.28,30.5,NA,0.34,0,NA,NA,99.51
Webber1988Thesis,BlueCreekTuff,4.13,51.52,13.14,0.28,31.57,NA,0.39,0.05,NA,NA,101.08
Webber1988Thesis,BlueCreekTuff,4.89,55.72,11.03,0.4,28.13,NA,0.38,0.03,NA,NA,100.57
Webber1988Thesis,BlueCreekTuff,5.44,54.91,10.68,0.47,28.04,NA,0.38,0,NA,NA,99.9
