DataSource,Eruption,Ti_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hf_ppm,Ta_ppm,Th_ppm,U_ppm
Curryetal2021b,RatCreekTuff,23.99225159,0.375306736,1906.203846,451250.3674,2.971229521,0.016493725,33.41236926,0.195047243,3.361811246,6.239696956,3.037172611,37.8255743,12.01181557,155.0345055,60.40519158,287.0086326,57.70472834,505.4146918,105.6153835,7135.267321,0.732520261,120.9640194,123.3108896
Curryetal2021b,RatCreekTuff,17.23178114,0.291659544,1404.944347,468126.8836,1.197555138,0.028321664,22.13666561,0.272436274,4.120242889,7.518826416,4.011980568,37.75781187,11.06387629,127.2440566,44.79039135,203.7527952,40.87589839,353.0968641,72.67385936,8208.110855,0.448792943,79.3535794,74.83142028
Curryetal2021b,RatCreekTuff,4.032504465,0.489628256,1800.785867,439072.1378,6.601283495,NA,55.9376798,0.100710377,1.908699325,5.093703728,0.854571481,30.9895822,10.34162317,134.210191,53.59078705,284.2045041,60.3755299,577.9272443,122.2908862,11692.30258,1.989169004,325.4956087,573.2077754
Curryetal2021b,RatCreekTuff,NA,0.367224999,547.7726015,411473.3761,4.419187747,0.030778425,37.71204389,0.033268378,0.465841839,0.829831638,0.328028018,5.90249288,2.037272853,29.20655773,14.1061326,90.14126755,24.13241961,289.2724949,76.06837751,11123.30691,1.394085319,232.9443089,493.5390924
Curryetal2021b,RatCreekTuff,20.89004708,0.628513913,1030.937976,428097.2597,1.634887665,0.221394256,17.27558756,0.204027655,2.438681895,4.027317451,2.024493377,20.31571196,6.713837835,82.84955696,33.25250836,165.3518669,34.37295633,319.1994104,70.50320503,6685.818359,0.487986321,37.56695359,58.08519831
Curryetal2021b,RatCreekTuff,11.16469483,0.313914071,797.8050938,425921.4756,1.96139958,0.043984727,28.43891124,0.1203357,1.761854645,3.72138011,1.897446819,19.50232763,6.039583568,70.66522281,26.11887467,125.3263512,25.66430544,240.6626067,52.81605096,7900.439324,0.690200065,54.67677743,82.65364183
Curryetal2021b,RatCreekTuff,21.95265042,0.3852513,1395.213753,441232.2377,2.388343406,0.091560354,24.90202523,0.144715946,2.812236859,5.562953411,2.402387822,27.56763339,8.833267052,113.2050982,45.13243557,225.9908748,46.42590824,416.201139,89.65973783,7129.172196,0.596618753,75.90240134,101.7326772
Curryetal2021b,RatCreekTuff,17.1078719,0.316208533,783.7966653,466051.4619,1.681765015,NA,16.91864736,0.09037088,1.86362462,3.444384748,1.657454012,17.52408047,5.47777893,66.89819848,25.49693335,125.8197559,26.75780332,253.6601253,54.75048275,7966.401819,0.350611642,32.70817885,56.91595937
Curryetal2021b,RatCreekTuff,21.35922916,0.36394601,1023.118258,471394.5601,1.230347197,0.030042305,19.94232866,0.170170052,2.578047504,4.657712397,2.338801094,23.17170397,6.957706319,84.24009208,33.48624847,161.8820737,33.53013372,308.3368435,67.12438573,7341.171314,0.48582165,49.19169537,73.53041183
Curryetal2021b,RatCreekTuff,16.94043578,0.259366558,587.3181203,429733.1021,0.845014136,0.014814028,12.77757396,0.109215161,1.784058363,3.349617374,1.564049378,14.8892057,4.344080169,52.54749236,19.24100877,92.95389895,18.96275742,178.3908401,38.19421782,7192.151123,0.381777702,29.47992815,45.1447625
Curryetal2021b,RatCreekTuff,21.42745688,0.26839073,883.7161895,460745.857,1.392764981,0.017973625,14.01139218,0.099650388,1.859565896,3.555582362,1.805224742,17.74477371,5.523817736,71.00385475,28.21924815,143.0715647,29.86193112,283.2500493,62.40661772,7207.77538,0.586864087,27.83297529,49.05578318
Curryetal2021b,RatCreekTuff,23.83330831,0.514921789,2227.047188,458736.7826,2.958524724,NA,40.40917096,0.205569047,3.261908321,7.094136297,3.716655704,45.22120102,14.2549691,183.4561121,67.68427434,325.109299,64.98938034,559.0885301,116.8318478,7216.809014,0.991402602,154.5512679,147.5334358
Curryetal2021b,RatCreekTuff,15.83272685,0.477967675,1954.426832,494149.6723,1.489104843,0.178935872,27.39892816,0.635679884,9.11383677,15.1667886,6.942246603,64.07632824,18.33254476,185.7570115,62.51571319,273.2988187,53.08153222,454.8597389,91.55518113,8277.024079,0.665307997,98.32505067,97.36709356
Curryetal2021b,RatCreekTuff,23.61623207,0.383739923,1315.065103,452259.5582,1.897775077,NA,19.62371835,0.155110263,2.636122986,4.315236018,2.23610721,24.43712688,7.588959354,100.1397397,41.64986228,210.5406617,43.010396,387.6216629,82.74471634,7046.803128,0.482342676,51.42010347,75.31676729
Curryetal2021b,RatCreekTuff,13.29755763,0.353847687,1110.741318,470301.2076,1.454838783,0.023087799,27.28435459,0.234040825,3.661295526,8.038085566,3.716443154,32.7333521,9.164852595,100.8822406,35.40656137,161.6622894,32.2230914,285.9682492,59.22878144,8498.021338,0.616944363,55.7094702,74.26552019
Curryetal2021b,RatCreekTuff,24.77800643,0.412741398,1498.820011,480280.3565,1.887065964,0.034894421,19.62739679,0.280155634,4.357267394,7.237980119,3.773437933,38.10830298,10.93576093,125.6733228,47.21090314,220.6582964,43.53402135,393.3279212,84.29352262,7591.539346,0.484145053,59.73160134,74.38285962
Curryetal2021b,RatCreekTuff,8.255903026,0.338276205,1342.314968,409186.2078,2.555920024,0.016253331,29.72410276,0.188245627,3.41475073,6.707660292,2.376703042,32.50430304,10.02609032,121.2382937,44.79356167,213.9270195,43.52264456,399.2797141,82.88591636,8333.59693,0.860536693,96.01492757,132.6683145
Curryetal2021b,RatCreekTuff,19.68546985,0.45028356,1582.125366,460958.1195,1.877012556,0.063456077,24.07103096,0.274669894,4.486412683,8.037137213,3.962432126,38.42488912,11.23030992,136.3872043,50.82865626,236.5357103,47.29821023,416.2136641,89.02294292,7400.489317,0.643869012,76.1188322,88.86351051
Curryetal2021b,RatCreekTuff,5.517857427,0.667571168,3800.633366,465180.4359,15.45437027,0.034594564,83.32519992,0.453969022,8.101762328,16.18895463,1.683433236,86.77297204,27.26617428,331.2860117,123.7612579,584.9363103,118.2860559,1041.752128,211.8336365,10830.78371,3.313679711,934.4852609,1336.740771
Curryetal2021b,RatCreekTuff,10.18346658,0.358641606,988.2178439,440489.9283,2.631462291,0.007392194,26.41138775,0.078491445,1.438369508,3.485521216,1.312794328,18.50285769,6.166877503,79.36626514,31.31314798,160.7844221,34.83221779,330.4343,72.19583846,8572.415211,0.91335953,65.0854234,114.6810062
Curryetal2021b,RatCreekTuff,2.916544255,0.463363969,534.4511371,463737.2989,3.777808864,0.024423753,34.71049832,0.033488567,0.585007257,0.917739428,0.454308425,6.837247484,2.496615098,34.2633412,15.28271388,86.14915074,22.15814549,250.7255011,65.64417334,11750.89978,1.15430043,293.3777516,473.7882965
Curryetal2021b,RatCreekTuff,5.686184096,0.415975256,744.9488871,424311.3818,3.509611749,NA,27.18242576,0.039387133,0.734192216,2.103411516,0.598393075,12.4600823,4.658581839,59.59458719,23.59771222,125.1617745,27.74470476,269.4326183,60.70203435,10794.32568,1.423125946,125.0489142,275.4658466
Curryetal2021b,RatCreekTuff,2.692807528,0.375832611,394.0692989,463612.5717,2.471082107,0.024462836,25.63885879,0.023528451,0.408785144,0.80879433,0.37701675,4.923602982,1.61473154,23.55401846,10.55250897,64.10088305,16.70550519,192.901831,50.91242229,11440.41508,0.778155549,179.8945809,401.5725194
Curryetal2021b,RatCreekTuff,3.756341676,0.329912945,976.9391742,387418.7225,7.171081293,0.030831048,46.57504064,0.045175619,0.951243465,2.334361632,0.46081249,14.02753431,5.295587039,72.900573,30.03480073,157.8770758,34.93819818,334.8851405,70.99290764,10637.91759,2.287089158,247.0325542,492.7291543
Curryetal2021b,RatCreekTuff,12.09337564,0.497882928,1141.235493,469086.1949,7.725439188,0.429081671,60.09904602,0.292772323,2.742678441,4.227275198,0.884626709,25.57268729,8.027750227,100.9705971,37.79112069,186.4907162,38.46744595,353.9953753,72.11052206,10429.79856,2.446188113,364.3705073,476.0881994
Curryetal2021b,RatCreekTuff,15.82387452,0.403218086,1592.535283,452352.9045,3.445943525,NA,33.89624807,0.148634564,2.771322478,4.855439851,2.476235848,28.24775368,9.720210357,122.662641,48.92175688,249.3440199,51.53011657,474.9562866,101.6383834,7700.65773,0.845727937,179.2518901,216.3026391
Curryetal2021b,RatCreekTuff,20.59197488,0.37329106,1004.861916,474657.5651,2.002478662,NA,27.71389175,0.157392222,2.614321407,5.200775899,2.294987486,23.971153,7.496404904,90.42221099,34.03949423,158.3157315,31.60549522,286.044168,61.84500689,8276.306572,0.601037107,86.44236999,110.4380101
Curryetal2021b,RatCreekTuff,2.615646684,0.33194855,451.7561321,463073.8424,3.060486944,NA,31.76800875,0.021699084,0.562704705,0.885072498,0.339313987,5.248356156,1.866152729,26.1646908,12.16142553,72.35489823,19.4455389,228.707616,60.13329269,12289.2583,1.023093796,199.7766788,453.8218265
Curryetal2021b,RatCreekTuff,4.003339974,0.425866043,1134.721073,398301.2356,3.677127342,0.127601494,42.41925129,0.140416245,2.242504361,4.132194598,1.276409372,22.48595092,7.530107025,95.57632102,36.89431122,182.3166358,39.35286525,367.0986409,77.49468166,8809.908832,0.999791234,142.3710748,233.8600833
Curryetal2021b,RatCreekTuff,4.050202656,0.323281613,720.3460508,409367.9082,3.401363304,NA,42.0710645,0.0535476,1.138648038,2.17076193,0.728686334,12.48823489,4.259111232,55.54821912,22.20454129,115.7481128,25.80816502,254.9370447,56.91864785,9207.068829,1.082579721,146.5431883,244.4143644
Curryetal2021b,RatCreekTuff,9.543933058,0.348140244,715.8077266,477881.3332,1.291300823,NA,21.79004116,0.084752839,1.729642535,3.072687042,1.811615937,15.19832267,4.800325741,59.11269985,23.30743704,116.2365735,25.2859884,235.8653502,51.431374,8173.717026,0.480762605,64.26912116,94.1026735
Curryetal2021b,RatCreekTuff,4.261925649,0.539932046,704.5888097,437715.544,5.675639404,0.651159411,50.79347326,0.173142032,1.095540332,1.609413594,0.68438127,9.305961719,3.386738213,46.0999565,19.59169026,112.6815537,28.82782885,332.4610932,86.2946097,10886.3859,1.509056011,480.3037381,770.3332616
Curryetal2021b,RatCreekTuff,2.977709431,0.631252174,798.5355204,442857.1695,7.190037839,1.438554319,41.60845511,0.352344068,1.714239297,1.751368121,0.366003235,8.682929974,3.203740329,44.27451542,21.32941879,133.2955169,34.29249797,386.2445025,98.81330246,11843.00092,2.047078517,179.509408,462.5389605
Curryetal2021b,RatCreekTuff,12.75985093,0.470735103,1048.341252,469003.0396,3.038376612,0.222008983,22.49836001,0.156432637,2.666880602,4.082307734,0.937430016,21.62742388,6.628844052,85.28953383,32.69108993,166.5321882,34.50947472,319.6475603,69.61359403,9386.258499,0.967631722,189.6479188,270.1963427
Curryetal2021b,RatCreekTuff,3.158659263,0.342208368,977.9605762,415165.9993,4.245749801,0.100133277,21.8027367,0.099072471,1.521533385,3.377609277,0.603728819,18.91584546,6.347181716,82.17495753,32.41785558,161.8433718,34.45574253,326.861487,70.12059866,9490.037404,1.705661125,126.8239727,283.6925302
Curryetal2021b,RatCreekTuff,5.062953546,0.453197037,1063.541159,450751.9562,5.68244667,0.103338463,60.5399059,0.100866211,1.564004707,3.302627492,1.083494676,17.32123215,6.137673984,80.14943976,32.92510494,171.7472724,38.8298419,376.9308192,82.19792991,9866.537868,1.585599239,203.2321413,327.2129732
Curryetal2021b,RatCreekTuff,11.66121031,0.462831732,2052.068534,479154.1374,5.368170583,NA,53.57889107,0.190829547,2.812861615,5.707793797,2.506676339,36.68384344,12.68874713,162.9786036,62.30432462,304.1135298,62.83324028,568.2572932,118.0924874,8931.100011,1.37041629,139.9567486,173.5571183
Curryetal2021b,RatCreekTuff,17.71449056,0.495629654,727.6641362,475706.4335,2.557449969,0.023980343,29.2069591,0.109747305,1.478263748,3.342210615,0.981044531,15.01003842,4.813875082,61.67418681,23.72531825,114.5285819,24.60410796,236.2059981,50.48048009,9814.933278,0.686764791,68.80366435,111.4695013
Curryetal2021b,RatCreekTuff,4.955973199,0.377419109,973.2079305,434049.2472,3.29960335,0.044753062,18.60838488,0.065110452,1.504166545,3.59085543,0.663987583,19.47664962,6.538617547,82.56052546,31.58357769,158.702451,34.12752592,324.2787003,69.70921321,9653.657883,1.282809219,115.5446709,263.2909402
Curryetal2021b,RatCreekTuff,13.62886706,0.43115342,750.274222,432510.7879,1.555277784,0.070816798,19.86002096,0.142391453,2.397242745,4.768913838,1.156625069,19.83322201,5.895780449,70.91989164,24.9993909,121.2694173,25.20683277,223.4877982,46.23020094,8409.013642,0.544080125,64.01480806,85.49427846
Curryetal2021b,RatCreekTuff,15.04426129,0.400487253,1116.449986,440554.6066,1.70511672,0.018714529,24.01774567,0.255159983,4.01323702,6.868663495,1.80894782,30.82659014,9.084468888,105.3133958,37.93585795,175.3262856,34.73696215,310.2255394,63.88321579,8526.434148,0.639296183,91.24292175,105.0924037
Curryetal2021b,RatCreekTuff,8.583047585,0.396299694,1099.324179,445123.5908,3.795943818,NA,22.76808024,0.12664796,2.01766232,4.136684852,0.799130353,22.50901948,6.865114158,88.4795172,34.95577658,177.6680691,38.81768088,367.9331684,78.94995361,9127.562533,1.424096773,158.6222614,290.7351389
Curryetal2021b,RatCreekTuff,4.321684443,0.352886131,974.8039801,411045.1873,4.688778178,NA,34.59547603,0.105604243,1.521866691,3.948419486,0.747893403,19.98184008,6.451276785,84.96488854,32.30169997,157.9289246,33.54469068,307.8356413,63.428517,9339.803923,1.320665557,206.870531,362.2910659
Curryetal2021b,RatCreekTuff,3.389084302,0.416372984,500.7338251,443244.1702,3.796432265,0.062724978,34.22063074,0.058196524,0.862016154,1.220841466,0.508808514,7.114877227,2.323695153,32.64678202,13.70810843,82.57089487,20.58179326,239.3247371,63.26323852,11251.27565,1.280422848,265.3719079,458.7784176
Curryetal2021b,RatCreekTuff,19.24734159,0.327161293,1062.376753,415569.8035,2.056062626,NA,18.30517775,0.112665558,2.204041453,3.88445758,2.132359309,21.60377464,6.744587098,86.25500763,34.97537457,173.904982,36.07646261,335.7159179,73.45568249,6746.060415,0.694726971,42.68926507,71.51107635
Curryetal2021b,RatCreekTuff,3.307747314,0.368854554,523.8384123,444050.9096,3.341749962,NA,29.60917019,0.050867892,0.514711762,0.879062257,0.48328206,7.325508536,2.339236338,34.46003169,15.33918809,86.8090766,21.2402357,249.1352756,64.33788916,10885.86148,1.2824247,224.0035028,435.6166908
Curryetal2021b,RatCreekTuff,4.957691872,0.371097452,1304.336851,417445.4494,6.557810498,NA,64.64089259,0.09535084,2.103201637,4.890841796,1.682936456,27.9183121,9.225646661,113.6614902,43.05249879,206.7088352,42.26539125,378.320936,78.1622458,9656.523212,1.758905265,187.8263929,260.8731336
Curryetal2021b,RatCreekTuff,11.4455308,0.376177209,1615.936337,383120.1601,1.882214661,0.160859088,26.45262951,0.494053953,5.847417186,11.17247417,4.198608542,52.36905949,13.95327043,159.4820594,55.25905428,245.3454143,47.62649303,410.1264947,83.93873942,6607.960119,0.330687135,136.5598141,125.3527897
Curryetal2021b,RatCreekTuff,8.428319381,0.286553442,858.9019968,414379.5407,2.936037383,NA,30.26839716,0.076124036,1.464311687,3.842537989,1.410001436,18.79945449,6.235896286,76.07642988,28.5736761,139.1712838,28.82302926,263.1044037,56.10545013,8398.501872,0.882518954,76.31166151,117.1824729
Curryetal2021b,RatCreekTuff,4.023285723,0.272318318,869.5419467,410722.9303,3.750331334,0.014202196,53.6902023,0.074566599,1.592064075,3.072811633,0.927769791,16.41787204,5.509525909,69.84098617,27.75761598,137.6066301,29.96922981,285.7680969,60.86081029,8894.957008,1.16682683,158.028094,246.2112941
Curryetal2021b,RatCreekTuff,5.597021989,0.41216652,1285.2561,406356.3278,3.963882593,NA,56.35650242,0.150637545,2.709580306,5.7460705,2.004195501,28.75906282,9.50714577,115.3100353,43.05617149,207.4769154,42.36208074,388.2210989,80.41897935,8249.224663,1.137063787,181.5956025,229.4701549
Curryetal2021b,RatCreekTuff,8.88652253,0.373334176,986.6807108,419531.3565,3.562092671,NA,18.19086433,0.089785885,1.432633385,3.324331849,0.775785243,18.52587176,6.141784668,79.78095806,31.88638419,163.0464824,35.8407302,338.8626739,74.45637816,8589.711284,1.177529857,119.6019046,236.0784971
Sliwinskietal2017,FishCanyonTuff,2.28,0.42,596,469900,4.5,0.0098,30.82,0.023,0.44,0.93,0.409,6.88,2.5,35.4,17,97.9,27.62,342.6,79,11940,1.432,154.3,436.3
Sliwinskietal2017,FishCanyonTuff,3.01,0.385,606,480200,3.94,-0.0042,29.19,0.023,0.49,1.32,0.419,8.01,3.02,41.7,18.33,100.1,27,309.9,68.8,12260,1.423,122.8,325
Sliwinskietal2017,FishCanyonTuff,2.91,0.345,381.3,463900,3.16,-0.0061,20.5,0.018,0.183,0.7,0.25,3.84,1.6,22.2,10.49,63.6,18.8,231.9,57.9,11590,1.017,103.3,311
Sliwinskietal2017,FishCanyonTuff,2.97,0.483,1068,458500,6.32,0.0106,39.2,0.043,1.03,2.46,0.542,16.5,6.05,78.7,34.5,174.5,44.1,454,94,11920,2.226,213,481
Sliwinskietal2017,FishCanyonTuff,2.96,0.383,566,456900,3.94,0.0089,38.74,0.037,0.62,1.17,0.38,7.22,2.69,35.4,16.41,90.2,24.64,290.2,70.6,10920,1.162,331.3,561
Sliwinskietal2017,FishCanyonTuff,4.26,0.45,1217,452200,3.18,0.085,48.68,0.125,2.52,5.48,1.63,28.8,9.24,110.5,42.6,195.7,44.86,429.3,84.5,9470,0.92,184.3,234
Sliwinskietal2017,FishCanyonTuff,3.37,0.444,649,491400,3.4,0.0057,31.8,0.045,0.67,1.63,0.558,8.64,3.23,43,19.27,105.1,28.85,342,77.9,11870,1.029,174.1,383
Sliwinskietal2017,FishCanyonTuff,3.18,0.563,1632,459700,5.45,0.006,50.4,0.083,2.12,5.07,0.934,31.6,11.3,135.6,54.9,255.1,59.7,586,110.1,11750,1.975,310.6,549
Sliwinskietal2017,FishCanyonTuff,5.81,0.688,2710,467000,3.97,0.057,78.3,0.643,10.53,17.5,6.4,82.7,25.2,275,95.6,405,84.9,769,137.6,8310,1.194,314,319.8
Sliwinskietal2017,FishCanyonTuff,6.65,0.356,966,499000,2.72,0.018,38.4,0.302,4.12,8.3,3.2,31.3,9.2,91.7,33.1,142.6,32.4,321,56.9,8390,0.906,113.9,119.4
Sliwinskietal2017,FishCanyonTuff,4.51,0.446,1200,470100,3.26,0.038,37,0.109,2.42,4.98,2.07,28,9.21,107.2,42,191.4,42.2,404,77.8,10190,1.18,145,234
Sliwinskietal2017,FishCanyonTuff,6.02,0.438,1155,470700,3.3,0.012,35.06,0.101,2.39,4.52,1.68,25.9,8.32,102.4,41.4,189.6,42.9,410,80.5,9000,1.116,109.5,197.7
Sliwinskietal2017,FishCanyonTuff,4.68,0.526,1943,472500,4.72,0.0098,65.4,0.274,5.33,9.44,3.4,47.7,15.46,175.8,66.6,294,65.2,610,116.4,9190,1.429,227,297
Sliwinskietal2017,FishCanyonTuff,4.75,0.82,2098,502000,16.81,-0.0005,125,0.117,2.1,4.15,1.56,29.6,10.56,143.5,62.8,318,79.5,886,175.1,10480,3.78,1005,1305
Sliwinskietal2017,FishCanyonTuff,2.35,0.305,232.2,476800,2.3,0.0053,18.12,0.0031,0.123,0.36,0.163,2.44,0.939,14.11,6.94,40.2,11.34,143.5,34.1,12020,0.765,70.2,202.6
Sliwinskietal2017,FishCanyonTuff,3.1,0.364,448.5,430200,3.04,0.004,31.75,0.018,0.53,0.92,0.387,6.59,2.19,28.2,13.09,71.9,19.48,230.4,56.3,10070,0.927,256.3,474.4
Sliwinskietal2017,FishCanyonTuff,8.06,0.639,2416,496300,7.46,0.026,104.1,0.297,5.26,9.76,3.92,54.6,17.82,217.5,84.4,376.2,82.2,765,143.4,8580,1.702,292.9,336.6
Sliwinskietal2017,FishCanyonTuff,3.25,0.492,913,490000,6.67,0.14,51.4,0.067,1.34,1.77,0.769,12.2,4.43,58.1,26.6,142.3,41.1,480,103.3,12440,1.92,337,596
Sliwinskietal2017,FishCanyonTuff,7.47,0.508,1583,495800,4.94,0.0023,53.01,0.157,3.18,6.46,2.62,33.2,11.02,134.2,54.4,250.7,55.47,540,104.9,8900,1.345,131.7,209
Sliwinskietal2017,FishCanyonTuff,2.91,0.519,761,465300,6.44,0.019,47.85,0.046,0.63,1.44,0.399,8.45,3.24,42.7,20.83,120.5,35.05,398.7,92.5,11820,2.123,292.6,599
Sliwinskietal2017,FishCanyonTuff,3.9,0.474,530.8,464800,3.72,-0.0017,35.53,0.035,0.5,1.25,0.552,7.21,2.8,36.4,16.07,86,23.67,271.9,60.9,11060,1.177,176.1,380
Sliwinskietal2017,FishCanyonTuff,3.47,0.395,563,472400,3.75,0.018,35.68,0.052,0.57,1.18,0.543,7.79,2.69,35.7,16.38,86.5,24.27,284,67.4,10990,1.225,321.8,554
Sliwinskietal2017,FishCanyonTuff,2.86,0.355,385.7,459400,2.606,0.017,26.29,0.009,0.315,0.79,0.366,4.84,1.886,24.74,11.36,62.7,16.91,202.6,47.71,10880,0.9,193.7,404.6
Sliwinskietal2017,FishCanyonTuff,2.2,0.363,476,461500,3.31,0.021,34.8,0.009,0.54,0.73,0.33,5.54,2.05,29.9,14.41,80.1,21.3,266,64.7,11980,1.2,230,491
Sliwinskietal2017,FishCanyonTuff,3.47,0.426,844,461000,4.16,0.002,54.3,0.072,1.43,2.96,0.827,16.92,5.66,69.1,28.72,133.1,31.32,319.1,61.8,9810,1.403,219.2,335.2
Sliwinskietal2017,FishCanyonTuff,3.75,0.589,1351,465200,6.62,0.147,62.3,0.168,2.73,5.37,1.4,26.6,8.92,108.4,43.7,208,51.4,523,107.5,11730,1.944,333.7,511
Sliwinskietal2017,FishCanyonTuff,7.47,0.435,919,464600,1.87,0.032,26.3,0.11,2.57,3.96,1.95,23.5,7.29,83.7,32.4,144,33.2,318,63.7,8080,0.594,81.6,120.7
Sliwinskietal2017,FishCanyonTuff,4.98,0.514,1235,462600,4.67,-0.0005,48.5,0.068,1.71,4.04,1.46,25,8.56,106.1,42.5,194.6,45.1,441,84.7,9220,1.416,182.9,344
Sliwinskietal2017,FishCanyonTuff,2.86,0.424,552.7,482300,4.12,0.062,27.47,0.022,0.46,0.93,0.434,6.18,2.41,33.3,16.04,92.6,26.84,324.3,80.1,11000,1.422,153.8,384
Sliwinskietal2017,FishCanyonTuff,2.64,0.452,889,461300,6.54,-0.0038,49.6,0.04,0.94,2.03,0.442,11.8,4.73,63.6,28.5,143.2,36.4,390,79.1,12100,2.31,281,566
Sliwinskietal2017,FishCanyonTuff,3.36,0.518,1080,455200,9.04,0.018,91.9,0.087,1.51,2.92,0.83,18.4,6.36,78.3,32.1,164,42.3,481,102.4,10840,2.13,930,832
Sliwinskietal2017,FishCanyonTuff,2.5,0.693,1785,458000,5.72,0.0035,66.8,0.211,3.72,6.66,2.02,34.5,11.34,139.2,56.9,284,68.5,706,143.6,10610,1.75,402,584
Sliwinskietal2017,FishCanyonTuff,4.88,0.426,1042,451600,2.998,0.01,36.1,0.046,1.26,3.2,1.22,20,7.17,89.5,36.3,168,39.4,378,75.9,8570,0.915,104.9,186.9
Sliwinskietal2017,FishCanyonTuff,1.02,0.521,1043,466900,8.8,0.005,55.41,0.03,0.85,2.1,0.458,13.52,5.12,72.2,31.17,166.9,43.1,439,89.8,12110,2.94,362.7,702
Sliwinskietal2017,FishCanyonTuff,3.6,0.49,655,478000,4.7,-0.0067,47,0.022,0.74,1.48,0.51,8.86,3.17,43.7,18.93,103.7,28.14,332,75.8,11310,1.436,395.5,661
Sliwinskietal2017,FishCanyonTuff,3.47,0.48,797,451100,5.05,0.026,41.3,0.046,0.89,1.51,0.655,9.36,3.86,50.3,23.16,128.2,36.02,426.6,100.5,10610,1.42,279.8,524
Sliwinskietal2017,FishCanyonTuff,2.4,0.628,1242,501000,3.65,-0.013,50.5,0.121,2.33,4.08,1.29,19.1,6.33,82.5,35.6,186.5,51.8,593,125.7,11800,1.24,377,593
Sliwinskietal2017,FishCanyonTuff,4,0.432,985,452700,5.45,0,42.63,0.078,1.49,3.31,0.871,19.64,6.95,86.2,34.36,160.8,37.47,374.6,73.7,10040,2.19,161.6,349.3
Sliwinskietal2017,FishCanyonTuff,6.1,0.478,1584,459600,2.25,0.01,37.5,0.289,5.62,9.68,3.9,45,13.53,155.2,57.5,245.5,52.7,484,89.9,7910,0.647,138.3,155.8
Sliwinskietal2017,FishCanyonTuff,2.3,0.634,1881,453900,11.53,0.024,94.6,0.141,2.56,5.43,1.58,34.6,12.58,156.3,61,291,68.3,656,124.1,10880,3.408,521,791
Sliwinskietal2017,FishCanyonTuff,3.1,0.426,574.8,435000,4.65,0.043,38.4,0.048,0.64,0.88,0.322,5.74,2.37,31.6,15.78,93.9,26.94,325,80.9,10890,1.483,224,469
Sliwinskietal2017,FishCanyonTuff,6,0.796,2987,481000,10.19,0.071,137.8,0.767,12.5,18.7,7.6,82.2,23.5,263,95.5,428,96,942,175.2,9640,2.25,827,795
Sliwinskietal2017,FishCanyonTuff,7.8,0.454,1090,465000,2.17,0.046,27.7,0.26,4.2,6.2,2.77,31.7,9.2,101,37.5,169,37.9,364,69,7650,0.538,86,84
Sliwinskietal2017,MasonicParkTuff,2.83,0.389,524,488300,2.7,-0.00939,24.79,0.043,0.48,0.89,0.464,6.64,2.35,31.6,14.58,80,22.08,269.4,66.3,11010,0.85,163.2,422
Sliwinskietal2017,MasonicParkTuff,8.66,0.533,1690,501000,4.57,0.107,44.7,0.19,3.46,6.88,2.22,42.6,13.56,154,54.7,231,51,485,91,10050,1.559,391,463
Sliwinskietal2017,MasonicParkTuff,4.35,0.458,788,482400,4.49,0.0022,32.99,0.042,0.7,1.99,0.718,12,4.38,56.3,25.13,122.2,31.68,353.2,76.6,11380,1.439,264,593
Sliwinskietal2017,MasonicParkTuff,4.77,0.46,1015,485400,3.54,0.0025,29.9,0.044,1.38,2.17,0.87,14.72,5.45,71.9,31.9,162,41.3,446,96.7,10930,1.55,303,648
Sliwinskietal2017,MasonicParkTuff,4.16,0.433,773,488100,4.11,0.011,28.47,0.047,0.69,1.85,0.566,13.24,4.8,61.5,25.33,126.8,31.01,322.8,67.6,12140,1.859,154,389
Sliwinskietal2017,MasonicParkTuff,6.74,0.375,861,484700,2.41,0.0008,22.32,0.046,1.15,2.87,0.854,18.02,6.19,74,29.07,135.4,32.22,312.8,62.2,10830,1.056,104,202.4
Sliwinskietal2017,MasonicParkTuff,3.3,0.388,587,499600,2.66,0.0028,25.2,0.045,0.67,1.57,0.645,8.97,3.23,42,18.02,90.7,23.28,255.2,57.7,11330,0.941,156.3,357.9
Sliwinskietal2017,MasonicParkTuff,4.84,0.384,532,504700,2.82,-0.0002,21.24,0.0186,0.44,1.11,0.394,8.7,3.35,42.9,17.66,86.8,21.72,220,45.1,12450,1.359,77.5,207.9
Sliwinskietal2017,MasonicParkTuff,3.79,0.43,754,466000,3.72,-0.0004,29.5,0.037,0.72,1.59,0.69,11.52,4.31,57.8,24.83,123.1,30.89,333,74.5,10750,1.273,152.3,367.8
Sliwinskietal2017,MasonicParkTuff,14.26,0.36,694,501800,1.755,0.0051,9.76,0.088,1.5,2.33,1.035,10.78,3.63,47.7,21.12,108.6,28.3,318.5,69.2,8020,0.575,54.2,129.3
Sliwinskietal2017,MasonicParkTuff,8.4,0.55,1744,479200,6.8,0.0012,65.9,0.161,2.76,5.94,2.31,33.53,12.01,145.1,59.8,266.6,61.67,601,115.7,9940,1.908,320,410.8
